Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Composer,Artist,Licensed,Album_type,official_video
1,0.395446904,8.0,-4.741,,0.044229772,0.0,0.009663597,0.564533532,209.774,235267.0,141463740.0,273530.0,,5733,10,12.0,1,2.0,1
6,0.500521018,6.0,-3.894,0.0527,0.009938375,0.0,0.001,0.853,131.973,207800.0,53094145.0,107226.0,41744606.0,5734,2,,1,2.0,1
9,0.241804367,0.0,-11.456,0.112,0.003869893,0.023,,0.651,131.034,221600.0,14725678.0,59811.0,52608089.0,5735,6,,0,2.0,0
9,0.473365692,3.0,-4.261,0.151,1.31e-05,0.000164,0.001061208,0.912,92.987,188080.0,139245633.0,958393.0,40969564.0,5736,10,5.0,0,2.0,1
2,0.578009537,,-6.992,,0.000743677,3.13e-06,0.00027084,0.527126902,141.944,224985.0,,,16008346.0,5737,10,55.0,0,,1
4,0.592704,4.0,-5.768,0.0337,0.001259712,0.000546,0.002985984,0.656,111.02,323040.0,32310912.0,184911.0,181326414.0,5738,5,79.0,0,2.0,1
6,0.153130375,4.0,-6.504,0.068,0.076219025,0.0,0.184220009,0.534765591,82.959,203893.0,43538459.0,292795.0,,5739,0,69.0,1,2.0,1
6,0.071991296,7.0,-9.408421808,0.0335,0.234885113,,0.001061208,0.479,82.45,230600.0,364955470.0,1491329.0,256456321.0,5740,2,46.0,0,2.0,1
3,0.302160467,5.0,-7.062,0.0365,0.011390625,,0.000778688,0.508,90.201,189496.0,3877425.0,114176.0,46419774.0,5741,5,42.0,1,2.0,1
6,0.603351125,,-5.147,,2.81e-05,0.0,0.007645373,0.761,132.023,184040.0,114590004.0,481906.0,157497695.0,5742,5,11.0,1,2.0,1
8,0.393832837,0.0,-4.915,0.0884,0.00015834,0.0,2.7e-05,0.521,93.932,187220.0,4980582.0,46132.0,44716225.0,5743,8,28.0,0,2.0,1
4,0.485587656,4.0,-4.138,0.0379,2.1e-08,,0.041781923,0.512,116.995,182930.0,2088917.0,21741.0,28610163.0,5744,5,11.0,1,1.0,1
5,0.263374721,8.0,-5.819,0.0302,1.26e-06,,0.000496793,0.651,116.979,229560.0,467502.0,562712.3425,3112771.0,5745,5,62.0,1,1.0,0
5,0.239242042,3.0,-8.428,0.037,2.73e-05,4.62e-06,0.000796598,0.505563751,127.987,273587.0,19833539.0,79459.0,68356274.0,5746,2,53.0,1,2.0,1
5,0.356186361,4.0,-6.065,0.146,0.067107373,0.0,0.001643032,0.309,175.913,,172750.0,562712.3424,15785492.0,5747,6,,0,2.0,1
9,0.088716536,3.0,-9.355,,2.78e-05,1.75e-05,0.001771561,0.492046852,115.039,,10256470.0,208438.0,109901131.0,5748,2,27.0,0,2.0,0
8,0.472729139,,-8.757,0.329,0.000991027,0.000409,0.003176523,0.406,159.963,96052.0,429853.0,562712.3425,,5749,3,56.0,1,,1
9,0.320013504,2.0,-7.166,0.313,0.004574296,,0.001295029,0.537,140.066,110858.0,978437.0,33111.0,,5750,0,10.0,0,,0
9,0.132395945,5.0,-11.723,0.176,8.47e-07,0.0,0.002571353,0.0603,119.956,,4185021.0,54338.0,53517776.0,5751,10,74.0,0,2.0,0
8,0.034012224,1.0,-9.067,0.0581,0.141848188,0.0,0.001295029,0.0872,130.044,194090.0,2875552.0,30315.0,18987524.0,5752,4,51.0,0,2.0,0
8,0.308029002,,-6.947,0.0359,0.000938314,0.000972,0.001259712,0.527823059,114.977,145972.0,2826446.0,32229.0,26544895.0,5753,7,37.0,0,2.0,0
9,0.166375,,-6.402,0.252,9.66e-09,4.34e-05,0.001030301,0.298,139.992,185391.0,10592684.0,146972.0,45682966.0,5754,0,,0,2.0,0
8,0.258848045,6.0,-7.973,0.4,7.24e-07,,0.002000376,0.666,157.905,111050.0,225200.0,6568.0,2544855.0,5755,4,69.0,0,2.0,0
9,0.345948408,6.0,-7.126,0.245,0.090297507,0.0,0.001225043,0.511,149.96,167277.0,11005.0,387.0,2839201.0,5756,2,58.0,0,2.0,0
3,0.128024064,9.0,-8.423,0.05,0.044738875,0.0,0.636056,0.428,90.899,225381.0,32520437.0,444018.0,14532274.0,5757,5,39.0,0,1.0,1
1,0.231475544,4.0,-6.573,0.0709,0.135005697,0.000316,,0.743,149.966,290400.0,101384490.0,948326.0,61474197.0,5758,6,82.0,1,2.0,1
8,0.153990656,9.0,-5.422,0.0424,0.220348864,2.09e-06,0.000681472,0.877,,,,,,5759,5,,1,1.0,1
3,0.121287375,2.0,-10.272,0.0362,0.476379541,0.0,0.000586376,0.244,125.998,291462.0,77879087.63,794392.0,85746449.0,5760,8,12.0,0,2.0,0
5,0.255790401,9.0,-8.042,0.039,0.001367631,0.0,0.000631629,0.78,112.941,254653.0,73120376.0,599214.0,52826792.0,5761,7,11.0,1,2.0,1
5,0.778688,9.0,-3.469,,4.36e-05,1.4e-05,0.030959144,0.494,82.508,,93382398.0,601977.0,33299853.0,5762,2,60.0,0,1.0,0
5,0.480048687,7.0,-6.197,0.0377,0.010648,3.71e-06,0.006028568,0.302,109.959,204867.0,85915735.0,653476.0,,5763,8,58.0,1,2.0,0
5,0.211708736,9.0,-6.516863442,,0.025153757,3.67e-05,0.015069223,0.644,110.055,264507.0,77699661.07,408128.0,,5764,3,49.0,1,2.0,1
3,0.237176659,4.0,-6.924,0.0344,0.051478848,7.67e-06,0.003112136,0.407,90.034,,26668462.0,275973.0,33854361.0,5765,6,5.0,1,2.0,1
5,,4.0,,0.0353,,0.0144,0.000405224,0.46,119.973,332711.0,77671624.97,92423.0,26570846.0,5766,10,,1,1.0,1
2,0.262144,4.0,-9.937,0.224,1.54e-08,,0.007529536,0.48360228,80.544,230480.0,77691312.92,363268.0,442465848.0,5767,5,32.0,0,,0
4,0.633839779,5.0,-5.263,0.0276,4.63e-11,0.00124,0.000660776,0.446,125.145,258027.0,60407828.0,362249.0,,5768,10,80.0,1,2.0,1
4,0.489303872,5.0,-6.7,0.0298,3.34e-08,0.0237,0.000688465,0.63,120.059,,150592415.0,619399.0,188562184.0,5769,2,18.0,0,2.0,1
3,0.693154125,0.0,-5.154,0.0715,0.001,0.00157,0.003112136,0.788,145.405,,9638042.0,562713.0259,124321552.0,5770,2,19.0,1,2.0,1
4,0.846590536,4.0,-5.357,0.0378,8.76e-07,0.0708,,0.763,125.398,273907.0,32041383.0,136234.0,66168260.0,5771,5,56.0,1,,1
1,0.110592,9.0,-15.776,0.03,0.054872,0.016,0.002863288,0.683,157.967,289160.0,19112585.0,562717.6665,42719911.0,5772,8,75.0,1,,1
3,0.164326851,9.0,-10.536,0.0435,0.024389,0.426,0.001771561,0.625,99.93,267480.0,77682082.8,295509.0,22628267.0,5773,5,44.0,0,2.0,1
4,0.827936019,2.0,-4.95,0.0375,4.57e-06,0.0081,0.000833238,0.764,157.957,243067.0,6406678.0,36484.0,20270547.0,5774,3,55.0,1,2.0,1
6,0.051064811,,-10.303,,9.93e-05,0.0835,0.003241792,0.86,99.537,173267.0,77671301.21,26100.0,15125996.0,5775,5,72.0,1,2.0,1
0,0.213847192,0.0,-9.668,0.0741,0.00062065,0.118,0.000909853,0.697,215.918,210253.0,3648915.0,45545.0,21702666.0,5776,6,93.0,1,2.0,0
3,0.363994344,9.0,-8.512,0.0302,1.73e-09,0.417,0.006434856,0.191,107.441,,45484337.0,340669.0,102043318.0,5777,5,5.0,0,2.0,1
1,0.493039,7.0,-6.889,0.0391,3.24e-12,0.372,0.022425768,0.466,107.45,,35072600.0,201853.0,92803931.0,5778,3,28.0,1,,1
0,0.304821217,2.0,-8.182,0.0329,0.117034185,0.149,0.000374805,0.509187024,,306853.0,77691649.03,365294.0,87821039.0,5779,6,86.0,1,2.0,1
0,0.317214568,,-6.898,0.0364,3.51e-09,0.598,0.000721734,0.396,,363067.0,,,79198844.0,5780,4,75.0,1,2.0,1
0,0.385828352,0.0,-6.608,0.0616,5.27e-12,0.836,0.002352637,0.467,,312120.0,12299185.0,109143.0,66590100.0,5781,10,92.0,1,2.0,1
2,0.674526133,0.0,-5.73,0.032,0.060643566,0.776,0.000360944,0.302,114.589,426680.0,77672736.99,151007.0,53382716.0,5782,6,16.0,0,2.0,1
1,0.148877,9.0,-9.338,0.0314,9.13e-09,0.75,0.001331,0.0586,114.174,713192.0,28145323.0,317920.0,70885824.0,5783,10,,0,2.0,0
0,0.801765089,9.0,-6.238,0.105,8.37e-15,,0.002685619,0.285,100.935,363680.0,18293077.0,148273.0,41742972.0,5784,6,50.0,1,2.0,1
0,0.310288733,0.0,-6.18627877,0.084,1.26e-09,,0.001030301,0.53985602,172.812,562707.0,20398701.0,138704.0,,5785,7,68.0,1,2.0,0
1,0.573856191,9.0,,0.0505,,0.854,0.041421736,0.521,110.42,448613.0,77671385.39,60213.0,45580275.0,5786,6,41.0,1,2.0,1
2,0.644972544,4.0,-4.948,0.061,0.047319478,0.000459,0.044361864,0.484,166.312,288533.0,77829659.25,725333.0,291069836.0,5787,10,26.0,0,2.0,1
5,0.395652639,,-5.411,0.0367,2.35e-06,0.00293,,0.728,147.193,252200.0,51918217.0,364523.0,204401113.0,5788,4,88.0,0,2.0,1
5,0.773620632,10.0,-4.368,0.0382,5.4e-05,0.00805,0.000851971,0.668,134.022,189013.0,,,53454409.0,5789,6,77.0,0,2.0,0
3,0.814780504,10.0,-6.186317326,0.0473,3.05e-06,0.0231,0.006128487,0.699,119.002,266759.0,4577561.0,87788.0,,5790,10,39.0,1,,1
5,0.386492789,5.0,-5.558,0.0257,0.057496393,2.25e-05,0.001560896,0.67,,219133.0,77671474.49,75519.0,,5791,4,77.0,1,,1
5,,,-6.186287916,0.0384,7.24e-07,0.00517,0.033698267,0.783,147.617,214573.0,51918217.0,364523.0,13736172.0,5792,7,34.0,1,1.0,1
7,0.285344085,8.0,-7.402,0.0265,0.077854483,0.0,0.338608873,0.757,91.96,,77671293.84,6144.0,156361472.0,5793,10,,1,,0
3,0.240641848,1.0,-6.865,0.0305,0.008869743,0.0,0.571787,0.612,145.954,263107.0,1608363.0,10096.0,87897413.0,5794,6,11.0,1,2.0,1
7,0.278790022,6.0,-7.539,0.0428,0.000393833,5.17e-05,0.395446904,0.441,87.973,211373.0,77680460.79,279864.0,56726948.0,5795,4,56.0,1,2.0,1
4,0.607645423,7.0,-7.516,0.0429,0.004492125,6.97e-06,0.476379541,0.921,77.987,196493.0,16575925.0,132507.0,64162258.0,5796,4,90.0,1,2.0,1
5,0.379992785,9.0,-5.664,0.0364,5.62e-05,1.25e-05,,0.184,,217678.0,77677219.97,241937.0,49951052.0,5797,5,86.0,1,1.0,1
8,0.275894451,9.0,-6.757,0.0338,0.127263527,1.31e-05,0.001771561,0.643,101.015,332653.0,166657715.0,793747.0,88951071.0,5798,7,80.0,1,,0
5,0.180362125,6.0,-6.479,,0.075681259,0.0,,0.566,140.793,253467.0,1279207.0,11534.0,42107508.0,5799,4,93.0,1,2.0,1
5,0.651714363,6.0,-6.222,0.0498,0.032768,,0.756058031,0.678,100.102,232013.0,77671364.34,55197.0,29330250.0,5800,10,23.0,1,2.0,1
7,0.307546875,9.0,-6.177,0.105,0.017173512,0.0,0.000348914,0.852,71.997,240294.0,14617368.0,154935.0,24192861.0,5801,10,38.0,1,1.0,0
8,0.126506008,10.0,-7.43,,0.008365427,,,0.691,,209307.0,23004311.0,562721.6219,31806802.0,5802,3,69.0,1,2.0,1
2,0.660776311,1.0,-2.871,0.0456,0.000132651,0.0,0.007414875,0.557,134.983,164670.0,4838335.0,54954.0,,5803,5,58.0,1,2.0,1
2,0.374805361,9.0,-9.615,0.0564,0.158168345,9.74e-06,0.025672375,0.843,140.4,202027.0,39784123.0,132516.0,95053016.0,5804,10,67.0,1,2.0,1
6,0.452984832,0.0,-9.115,0.0662,0.143250118,,0.089314623,0.962,88.012,190627.0,25537515.0,72627.0,79802096.0,5805,4,28.0,1,2.0,1
5,0.426957777,7.0,-5.002,0.119,0.020123648,0.0,0.000357911,0.424,120.057,311347.0,218111.0,562712.3424,61921081.0,5806,7,92.0,1,1.0,0
4,0.825293672,7.0,,0.157,,0.0,3.5e-05,0.808,184.752,198560.0,53563009.0,562829.0844,58892021.0,5807,8,48.0,1,,1
7,0.376367048,9.0,-9.906,0.0765,0.033698267,0.0,0.371694959,0.928,97.518,,27970355.0,105571.0,62463879.0,5808,10,,1,2.0,1
6,0.605495736,0.0,-5.119,0.0525,5.83e-06,0.0,0.000876467,0.557802137,129.993,,8553848.0,83669.0,,5809,6,23.0,1,1.0,1
1,0.599077107,,-8.682,,0.13080622,0.00176,0.000827936,0.842,79.608,148747.0,,,35066598.0,5810,10,48.0,1,,1
7,0.166375,0.0,-9.676,0.0445,0.080621568,0.0,0.003723875,0.84,102.021,216440.0,6376678.0,562712.5404,40002969.0,5811,8,1.0,0,2.0,0
4,0.268336125,9.0,-6.206,0.0679,0.000120554,0.0,0.085184,0.946,105.743,158857.0,2520358.0,25012.0,9609907.0,5812,6,56.0,0,2.0,1
8,0.62048698,6.0,-2.436,0.0464,0.000174677,0.0,0.007301384,0.728,129.96,165231.0,32239731.0,213202.0,64609828.0,5813,5,10.0,0,1.0,1
6,0.672221376,1.0,-1.887,0.0787,0.005177717,9.36e-06,0.809557568,0.853,176.068,204414.0,79401312.25,1617797.0,133052658.0,5814,2,,1,2.0,1
1,0.449870802,9.0,-4.592,0.0827,3.58e-07,0.0,,0.744,,252443.0,15922784.0,562715.422,48533462.0,5815,10,39.0,1,,1
5,0.426957777,7.0,-5.002,0.119,0.020123648,,0.000357911,0.424,120.057,311347.0,218111.0,2002.0,,5816,5,51.0,1,1.0,1
2,0.817400375,2.0,-3.126,,2.67e-07,0.0,,0.662,139.887,225373.0,40180380.0,179954.0,36539691.0,5817,4,37.0,1,,1
3,0.580093704,0.0,-5.185,0.0707,0.010077696,0.0,0.033698267,0.517,164.015,220253.0,2841.0,97.0,,5818,6,28.0,0,,0
2,0.178453547,5.0,-3.521,0.0315,0.021952,0.0,0.003511808,0.172,137.79,241907.0,79670207.0,436350.0,51802765.0,5819,5,79.0,1,2.0,1
3,0.116214272,4.0,-6.21,0.026,0.001643032,,0.002803221,0.444,106.955,149720.0,4003993.0,54765.0,,5820,10,,0,1.0,0
8,0.397065375,7.0,-4.13,0.037,5.64e-09,4.74e-06,0.030371328,0.717,,,2802175.0,52745.0,3174503.0,5821,7,63.0,1,1.0,1
5,0.442450728,7.0,-4.355,,0.000738763,1.26e-06,0.001030301,0.647,127.514,179573.0,33246.0,562712.3424,59177434.0,5822,5,,0,2.0,0
7,0.211708736,,-7.849,0.0402,0.022425768,0.0,0.000131097,0.806,96.487,183947.0,10238257.0,86553.0,227738259.0,5823,7,,0,,0
8,,10.0,-6.683300239,0.0415,0.037259704,0.00011,,0.531935297,,189293.0,77885560.16,802594.0,118559214.0,5824,3,11.0,1,2.0,1
9,0.237176659,,-7.265,0.0465,0.040707584,0.000389,,0.831,101.542,170840.0,4275956.0,21759.0,68634733.0,5825,10,56.0,1,2.0,1
8,0.356400829,2.0,-6.091,0.0442,0.003511808,0.000241,0.000353393,0.853,99.02,159467.0,77671570.84,87083.0,50206988.0,5826,5,26.0,1,2.0,1
8,0.256047875,2.0,-6.996,0.0481,0.017984728,7.78e-06,0.000119095,0.797,95.275,170093.0,16383884.0,65623.0,46177227.0,5827,2,8.0,1,2.0,1
2,0.148035889,0.0,-6.012,0.0316,0.016581375,0.0,0.000135797,0.772,,211400.0,63927746.0,211000.0,67700052.0,5828,7,,0,2.0,0
8,0.171879616,3.0,-8.158,0.0477,0.097972181,,0.0002823,0.847,,209613.0,93129507.0,286600.0,48070288.0,5829,2,,1,2.0,1
5,0.191102976,2.0,-9.27,0.0851,0.054010152,1.16e-05,0.000224756,0.787,187.948,203667.0,54153214.0,129523.0,21388831.0,5830,2,46.0,1,2.0,1
0,0.410172407,9.0,-6.939,0.0936,0.019034163,5.25e-06,0.001259712,0.568,,168093.0,14914399.0,57354.0,,5831,8,79.0,1,,1
6,0.454756609,10.0,,0.114,,0.000116,,0.942,98.495,156320.0,34091215.0,105029.0,34235387.0,5832,6,5.0,1,2.0,1
7,0.076225024,2.0,-8.463,0.0363,0.124692306,0.0,0.000277168,0.806,119.705,130973.0,11833849.0,562713.6072,737125860.0,5833,2,,0,1.0,0
1,0.024389,1.0,-8.591,0.0243,0.559476224,,0.001481544,0.503173715,79.111,179293.0,101943.0,1635.0,3804443.0,5834,6,63.0,0,2.0,1
6,0.092959677,2.0,-11.74,0.0285,0.410172407,0.0,,0.795,83.015,151493.0,6472.0,107.0,1305004.0,5835,8,56.0,0,,0
7,0.067917312,7.0,-9.703,0.0368,0.017779581,0.00321,0.001404928,0.676,120.981,161440.0,2561436.0,10485.0,,5836,3,80.0,0,2.0,0
3,0.064481201,2.0,-7.909,0.0284,0.109803811,0.0,0.000107172,0.513235533,146.837,103080.0,4109.0,562712.3424,232020.0,5837,8,50.0,0,2.0,0
2,0.177504328,0.0,,,,0.0,0.002299968,0.753,148.852,138227.0,11465.0,82.0,431282.0,5838,10,,1,2.0,1
7,0.128024064,,-7.824,,0.590589719,,0.00046189,0.514502895,126.697,132160.0,77671293.74,49.0,266245.0,5839,10,2.0,0,2.0,0
5,0.021024576,,-8.133,0.0286,0.633839779,0.0,0.005545233,0.723,114.507,,2561436.0,10485.0,394534.0,5840,10,37.0,0,3.0,0
2,0.251239591,,-7.099,0.0252,0.043243551,0.0,0.000245314,0.897,165.652,137000.0,6163.0,33.0,50662.0,5841,6,,0,2.0,0
0,0.825293672,6.0,-7.332,,3.28e-05,0.0321,0.000887504,0.521914929,168.131,178440.0,111775988.0,699087.0,298200376.0,5842,7,56.0,0,2.0,1
7,0.644972544,2.0,-6.119,0.303,0.06818962,9.85e-06,,0.47,105.932,231493.0,78862850.0,590080.0,180450916.0,5843,7,63.0,1,2.0,0
6,0.250761927,8.0,-8.157,0.128,0.001815848,0.0,,0.742,97.022,246933.0,77685178.53,321480.0,,5844,0,48.0,1,2.0,1
9,0.201230056,6.0,-8.435,0.33,0.123919677,1.58e-06,0.000976191,0.655,116.371,157440.0,4094496.0,18940.0,88789433.0,5845,6,64.0,1,,1
6,0.526584379,5.0,-3.556,0.274,0.030388385,,0.000328509,0.706,171.093,217067.0,36075350.0,235541.0,28842105.0,5846,3,68.0,1,3.0,1
9,0.527514112,0.0,-6.729,0.0466,0.469097433,0.0,0.045499293,0.933,139.676,132707.0,6553735.0,35089.0,46013190.0,5847,0,56.0,0,2.0,0
6,0.510082399,1.0,-7.924,,0.058411072,0.0,0.027270901,0.549,97.978,199667.0,20163905.0,123625.0,,5848,5,13.0,1,2.0,1
6,0.835896888,5.0,-7.355,0.237,0.000103162,2.93e-05,0.000295408,0.766,,216941.0,36075350.0,562748.0781,32831182.0,5849,8,74.0,1,2.0,0
1,0.178453547,10.0,-6.784,0.0268,7.65e-06,0.000824,0.002097152,0.275,,235373.0,15866250.0,94171.0,322693579.0,5850,10,45.0,0,2.0,0
3,0.33922508,10.0,-6.364,0.0274,0.049836032,0.0,0.010648,0.388,74.008,229240.0,40108721.0,327127.0,,5851,8,23.0,1,2.0,1
0,0.185193,4.0,-7.068,0.034,0.000175616,0.00125,0.000222545,0.234,140.974,304213.0,30370417.0,263309.0,179204379.0,5852,4,90.0,0,2.0,1
4,0.741217625,4.0,-7.059,0.0578,0.029503629,0.0632,0.000586376,0.723,,289800.0,,,93536322.0,5853,3,80.0,1,2.0,1
5,0.444194947,7.0,-6.864,,0.003723875,0.0,0.000510082,0.61,114.398,235667.0,2769070.0,562712.3586,79513337.0,5854,3,38.0,1,2.0,0
3,0.229220928,2.0,-5.833,0.0283,0.089915392,0.0,0.005000211,0.402,81.182,283733.0,2590204.0,21996.0,41629893.0,5855,3,5.0,1,2.0,1
1,0.217081801,1.0,-6.808,0.0278,1.26e-05,0.0,0.000138188,0.348,77.101,253280.0,117162.0,562712.3424,30149796.0,5856,8,50.0,1,2.0,1
0,0.676836152,0.0,-6.099,0.0649,8.47e-07,0.0091,0.021717639,0.667,159.833,254933.0,2269648.0,16604.0,13420817.0,5857,10,49.0,0,,1
3,0.161878625,9.0,-7.278,0.0261,0.093934578,5.36e-06,0.001157625,0.522737349,,242960.0,12263821.0,80303.0,21415417.0,5858,8,34.0,1,,1
0,0.290117528,4.0,-13.076,0.0486,4.93e-07,0.00112,0.019902511,0.221,186.007,302200.0,5431033.0,47602.0,169644074.0,5859,10,90.0,0,2.0,0
0,0.649461896,0.0,-10.628,0.0647,0.001815848,0.00355,0.034012224,0.42,,150467.0,9719176.0,562713.0433,,5860,10,58.0,1,2.0,1
5,0.086938307,9.0,-12.776,,0.114084125,,0.001404928,0.589,79.275,271440.0,4714435.0,88908.0,,5861,2,13.0,0,2.0,0
4,0.018191447,7.0,-16.087,0.0273,0.004913,2.62e-05,0.000915499,0.688,89.873,308800.0,92462795.0,656383.0,88126588.0,5862,10,,0,2.0,0
4,0.274625,7.0,-14.281,0.0402,6.86e-06,0.0482,0.000465484,0.417183134,90.673,280467.0,1301491.0,8343.0,,5863,10,56.0,0,2.0,0
1,0.105933928,7.0,-12.956,0.0629,7.68e-05,,0.016003008,0.444,,547000.0,,,56016287.0,5864,0,83.0,1,2.0,1
3,0.204336469,2.0,-14.25,0.0289,3.34e-10,0.0119,0.000149721,0.746,133.692,193733.0,4218653.0,36580.0,,5865,10,18.0,0,2.0,0
4,0.307546875,2.0,-10.39,0.0388,0.032768,0.00093,0.000638277,0.803,148.336,237733.0,53953.0,1961.0,46389775.0,5866,10,27.0,0,2.0,0
2,0.098568304,4.0,-13.362,0.0264,4.97e-13,0.0114,0.001124864,0.465,96.056,,17867732.0,76939.0,17564170.0,5867,5,34.0,1,2.0,0
4,0.130457294,7.0,-11.804,0.0802,0.353393243,0.0,0.030664297,0.462,91.086,272000.0,77671309.35,33369.0,42381225.0,5868,6,,1,3.0,1
0,0.153990656,,-6.711781174,0.0313,0.039304,0.0,0.009129329,0.531488349,150.586,250000.0,44480558.0,562779.2659,179230151.0,5869,8,80.0,1,2.0,0
8,0.275894451,0.0,-4.418,0.0444,0.039794296,4.73e-06,0.045118016,0.931,119.976,195432.0,,,11201830.0,5870,4,34.0,0,1.0,1
3,0.160103007,8.0,-7.785,0.0362,0.106590485,0.0,0.054439939,0.515085575,129.885,231427.0,134111765.0,436365.0,59742726.0,5871,10,56.0,1,2.0,1
4,0.340068392,0.0,-3.313,0.0301,0.004173281,0.0,,0.369,144.172,221080.0,74949734.0,563031.4334,60663359.0,5872,10,63.0,1,2.0,0
7,0.117649,7.0,-8.359,0.0329,0.034645976,0.0,0.001442897,0.652,104.022,181933.0,362786.0,1057.0,,5873,2,61.0,0,2.0,0
1,0.194104539,7.0,-7.399,0.0444,0.167284151,0.0,0.001560896,0.588,94.992,276960.0,9803471.0,562713.0617,10154969.0,5874,6,67.0,0,1.0,0
6,0.354894912,0.0,-8.186,0.0266,0.134217728,,,0.509127934,125.934,209293.0,77671307.6,32072.0,,5875,2,39.0,0,2.0,1
1,0.229220928,2.0,-7.219,0.0298,3.13e-05,0.0,0.002248091,0.297,90.222,,,,36400240.0,5876,10,85.0,1,,1
4,0.122763473,1.0,-7.265,0.0301,0.009261,0.0,,0.298,128.014,260427.0,31290636.0,108350.0,,5877,5,1.0,1,2.0,1
4,0.171879616,,-7.305,0.0267,0.002515456,0.0,0.005545233,0.264,143.907,228240.0,83525442.0,186590.0,35535678.0,5878,10,5.0,1,,1
9,0.408518488,4.0,-3.495,0.358,0.026730899,,0.000287496,0.588491184,130.089,149077.0,30542822.0,347818.0,87618678.0,5879,0,39.0,1,1.0,0
5,0.521660125,1.0,-7.396,0.219,0.047437928,0.000126,,0.437,,275707.0,129272195.0,887563.0,,5880,3,56.0,0,2.0,0
3,0.697864103,2.0,-7.382,0.123,0.012326391,,0.860085351,0.607,98.817,230920.0,163006.0,2541.0,,5881,6,10.0,1,2.0,1
9,0.370146232,9.0,-7.097401731,0.264,0.066430125,,0.001520875,0.939,,164571.0,129272195.0,887563.0,547859.0,5882,4,18.0,0,1.0,0
6,0.729,4.0,-4.3,0.0913,0.038294193,0.000911,0.041063625,0.828,136.051,182693.0,,,4440493.0,5883,5,,0,2.0,0
8,,9.0,-6.854227785,0.186,0.049430863,7.46e-06,9.54e-05,0.75,95.029,191148.0,77671293.74,154.0,2029473.0,5884,2,87.0,0,,1
4,0.667627624,10.0,-6.458,0.202,0.001157625,5.99e-06,0.065939264,0.639,101.587,216400.0,,,1312664.0,5885,10,90.0,0,2.0,0
1,0.667627624,1.0,-6.34327526,0.408,0.012167,0.000522,0.884736,0.465,,330320.0,7031.0,154.0,1940826.0,5886,2,85.0,0,2.0,1
8,0.2657376,9.0,-7.82,0.171,0.128024064,0.19,0.000695506,0.946,154.919,125653.0,77671293.74,255.0,25850.0,5887,0,1.0,1,1.0,1
3,0.638277381,2.0,-7.03,0.214,0.010793861,0.00585,0.862801408,0.607,140.606,539347.0,2020906.0,21056.0,,5888,10,33.0,1,2.0,1
1,0.379503424,5.0,-6.126,0.0372,0.001,0.0,0.000773621,0.689,174.006,268105.0,77683670.73,309373.0,629760955.0,5889,6,23.0,1,2.0,0
1,0.494913671,7.0,-5.605,0.0347,1.06e-05,0.0,0.006751269,0.549452195,82.976,241222.0,561077.0,16054.0,3150857.0,5890,10,,0,2.0,0
7,0.403583419,,-6.186402753,0.0383,9.8e-06,6.56e-06,0.001481544,0.573,,237501.0,77671295.12,14861.0,97068757.0,5891,6,58.0,1,2.0,1
6,0.653972032,6.0,-4.363,0.046,0.00011198,0.00426,0.000356401,0.795,122.029,223427.0,11285575.0,53251.0,65004487.0,5892,10,64.0,0,2.0,0
3,0.310288733,,-4.679,0.0259,0.000596948,0.0,0.002985984,0.565659152,90.992,244946.0,77672315.93,134592.0,72457420.0,5893,5,74.0,1,2.0,1
1,0.557441767,,-4.192,0.0763,0.002406104,0.0,0.001331,0.41,159.888,218644.0,77748720.57,570901.0,,5894,3,52.0,0,2.0,1
3,0.039651821,,-10.072,,0.738763264,,0.000865523,0.0647,137.052,250120.0,10335023.0,562713.1851,29697328.0,5895,7,38.0,1,2.0,1
1,0.373248,9.0,-8.605,,2.95e-07,0.0,0.306182024,0.0523,145.0,445747.0,116972082.0,546399.0,,5896,6,37.0,0,2.0,1
2,0.113379904,8.0,-7.802,0.0701,0.061162984,3.41e-06,0.029218112,0.249,125.0,228547.0,135636706.0,564590.82,55827128.0,5897,5,67.0,0,2.0,0
2,0.161878625,10.0,-7.893,0.0385,0.020570824,2.31e-05,0.006128487,0.162,75.06,234905.0,77672585.09,145507.0,27201336.0,5898,10,56.0,1,2.0,1
7,0.384240583,5.0,-4.21,0.142,6.75e-06,0.0,0.018821096,0.359,129.993,,2252581562.0,11036446.0,543246526.0,5899,4,42.0,1,2.0,1
6,0.638277381,7.0,-6.198952748,0.316,0.001,0.0,0.006967871,0.795,130.021,,955831760.0,5734888.0,346448655.0,5900,0,23.0,1,2.0,1
9,0.627222016,1.0,-1.912,0.0476,6.16e-07,1.4e-06,,0.207,128.016,222133.0,78203983.18,1089074.0,191704554.0,5901,3,,1,2.0,1
4,0.466884814,5.0,-4.351,0.165,9.66e-09,0.0,0.070444997,0.55,133.998,203973.0,592318446.0,2744625.0,92486652.0,5902,10,18.0,0,2.0,1
7,0.729,7.0,-3.339,0.052,0.000440711,,0.013481272,0.896,128.083,183693.0,77680321.98,278442.0,48541271.0,5903,6,75.0,1,2.0,0
3,0.559476224,7.0,-3.997,0.386,5.64e-10,1.11e-06,0.257259456,0.385,130.086,264080.0,277115918.0,578479.3912,66732972.0,5904,4,45.0,0,2.0,1
